zone,temperature,humidity,lightLux,dustMgPerM3,mq135Raw,mq135AirQualityDeviation,timestamp
zone1,30.9,74.4,134.1667,0.129743,2807,1.33574,2026-04-22T04:36:15.866Z
zone1,30.9,74.4,134.1667,0.137963,2805,1.263538,2026-04-22T04:36:20.897Z
zone1,30.9,74.4,133.3333,0.137415,2804,1.227437,2026-04-22T04:36:25.879Z
zone1,30.9,74.5,133.3333,0.134675,2809,1.407942,2026-04-22T04:36:30.875Z
zone1,30.9,74.4,133.3333,0.13399,2798,1.01083,2026-04-22T04:36:35.879Z
zone1,30.9,74.5,132.5,0.137415,2795,0.902527,2026-04-22T04:36:40.887Z
zone1,30.9,74.5,132.5,0.140429,2805,1.263538,2026-04-22T04:36:45.969Z
zone1,30.9,74.4,132.5,0.133579,2802,1.155235,2026-04-22T04:36:50.889Z
zone1,30.9,74.4,132.5,0.132894,2806,1.299639,2026-04-22T04:36:55.891Z
zone1,30.9,74.4,132.5,0.130428,2803,1.191336,2026-04-22T04:37:00.889Z
zone1,30.9,74.3,131.6667,0.133716,2796,0.938628,2026-04-22T04:37:05.887Z
zone1,30.9,74.3,131.6667,0.122071,2806,1.299639,2026-04-22T04:37:10.900Z
zone1,30.9,74.4,130.8333,0.136867,2805,1.263538,2026-04-22T04:37:15.887Z
zone1,30.9,74.4,131.6667,0.13262,2803,1.191336,2026-04-22T04:37:20.893Z
zone1,30.9,74.4,130,0.134127,2806,1.299639,2026-04-22T04:37:25.888Z
zone1,30.9,74.4,130.8333,0.134264,2805,1.263538,2026-04-22T04:37:30.879Z
zone1,30.9,74.3,130.8333,0.140292,2795,0.902527,2026-04-22T04:37:35.900Z
zone1,30.9,74.4,130.8333,0.137278,2808,1.371841,2026-04-22T04:37:40.886Z
zone1,30.9,74.3,130,0.136045,2805,1.263538,2026-04-22T04:37:45.890Z
zone1,30.9,74.5,130,0.135634,2806,1.299639,2026-04-22T04:37:50.887Z
zone1,30.9,74.5,130,0.140977,2804,1.227437,2026-04-22T04:37:55.901Z
zone1,30.9,74.5,129.1667,0.134401,2796,0.938628,2026-04-22T04:38:00.889Z
zone1,30.9,74.6,129.1667,0.12029,2798,1.01083,2026-04-22T04:38:05.887Z
zone1,30.9,74.6,129.1667,0.136182,2803,1.191336,2026-04-22T04:38:10.907Z
zone1,30.9,74.6,129.1667,0.131524,2803,1.191336,2026-04-22T04:38:15.953Z
zone1,30.9,74.6,128.3333,0.136319,2802,1.155235,2026-04-22T04:38:20.890Z
zone1,30.9,74.7,126.6667,0.133442,2806,1.299639,2026-04-22T04:38:25.882Z
zone1,30.9,74.6,126.6667,0.134401,2789,0.685921,2026-04-22T04:38:30.890Z
zone1,30.9,74.7,126.6667,0.140155,2797,0.974729,2026-04-22T04:38:35.899Z
zone1,30.9,74.7,127.5,0.130154,2805,1.263538,2026-04-22T04:38:40.890Z
zone1,30.9,74.7,126.6667,0.132757,2806,1.299639,2026-04-22T04:38:45.893Z
zone1,30.9,74.7,126.6667,0.135223,2808,1.371841,2026-04-22T04:38:50.892Z
zone1,30.9,74.7,126.6667,0.133305,2805,1.263538,2026-04-22T04:38:55.886Z
zone1,30.9,74.7,125.8333,0.12577,2796,0.938628,2026-04-22T04:39:00.897Z
zone1,30.9,74.6,125.8333,0.137278,2803,1.191336,2026-04-22T04:39:05.886Z
zone1,30.9,74.5,125.8333,0.13125,2806,1.299639,2026-04-22T04:39:10.894Z
zone1,30.9,74.6,125.8333,0.130428,2803,1.191336,2026-04-22T04:39:15.891Z
zone1,30.9,74.6,125,0.134949,2803,1.191336,2026-04-22T04:39:20.971Z
zone1,30.9,74.5,125,0.138511,2805,1.263538,2026-04-22T04:39:25.891Z
zone1,30.9,74.5,125,0.136045,2798,1.01083,2026-04-22T04:39:30.886Z
zone1,30.9,74.5,124.1667,0.132209,2808,1.371841,2026-04-22T04:39:35.876Z
zone1,30.9,74.5,124.1667,0.131661,2805,1.263538,2026-04-22T04:39:40.888Z
zone1,30.9,74.5,124.1667,0.135497,2804,1.227437,2026-04-22T04:39:45.887Z
zone1,30.9,74.5,123.3333,0.134401,2764,-0.216606,2026-04-22T04:39:50.876Z
zone1,30.9,74.4,123.3333,0.128373,2762,-0.288809,2026-04-22T04:39:55.894Z
zone1,30.9,74.3,123.3333,0.130291,2796,0.938628,2026-04-22T04:40:00.878Z
zone1,30.9,74.3,123.3333,0.138237,2805,1.263538,2026-04-22T04:40:05.884Z
zone1,31,74.4,123.3333,0.134538,2808,1.371841,2026-04-22T04:40:10.902Z
zone1,30.9,74.3,122.5,0.136593,2802,1.155235,2026-04-22T04:40:15.879Z
zone1,30.9,74.3,122.5,0.134264,2803,1.191336,2026-04-22T04:40:20.869Z
zone1,30.9,74.4,123.3333,0.136867,2798,1.01083,2026-04-22T04:40:25.889Z
zone1,30.9,74.4,123.3333,0.132483,2788,0.649819,2026-04-22T04:40:30.879Z
zone1,31,74.3,125,0.125496,2805,1.263538,2026-04-22T04:40:35.882Z
zone1,31,74.4,123.3333,0.131798,2804,1.227437,2026-04-22T04:40:41.003Z
zone1,30.9,74.3,123.3333,0.135086,2805,1.263538,2026-04-22T04:40:45.877Z
zone1,31,74.3,121.6667,0.134264,2802,1.155235,2026-04-22T04:40:50.883Z
zone1,30.9,74.3,121.6667,0.135086,2793,0.830325,2026-04-22T04:40:55.881Z
zone1,31,74.3,122.5,0.135908,2793,0.830325,2026-04-22T04:41:00.878Z
zone1,31,74.4,122.5,0.133579,2808,1.371841,2026-04-22T04:41:05.881Z
zone1,31,74.4,122.5,0.138922,2801,1.119134,2026-04-22T04:41:10.881Z
zone1,31,74.3,120.8333,0.133716,2803,1.191336,2026-04-22T04:41:15.881Z
zone1,31,74.3,121.6667,0.134675,2807,1.33574,2026-04-22T04:41:20.879Z
zone1,31,74.3,121.6667,0.130839,2794,0.866426,2026-04-22T04:41:25.878Z
zone1,31,74.2,123.3333,0.121112,2808,1.371841,2026-04-22T04:41:30.894Z
zone1,31,74.2,120,0.137415,2807,1.33574,2026-04-22T04:41:35.880Z
zone1,31,74,120,0.133853,2801,1.119134,2026-04-22T04:41:40.913Z
zone1,31,74,121.6667,0.13673,2805,1.263538,2026-04-22T04:41:45.881Z
zone1,31,74.1,120.8333,0.135223,2806,1.299639,2026-04-22T04:41:50.948Z
zone1,31,74.1,120.8333,0.141388,2795,0.902527,2026-04-22T04:41:55.894Z
zone1,31,74.1,120.8333,0.137826,2806,1.299639,2026-04-22T04:42:00.901Z
zone1,31,74.1,119.1667,0.134264,2808,1.371841,2026-04-22T04:42:05.876Z
zone1,31,74.1,119.1667,0.132483,2806,1.299639,2026-04-22T04:42:10.877Z
zone1,31,74.1,119.1667,0.136593,2806,1.299639,2026-04-22T04:42:15.940Z
zone1,31,74.1,119.1667,0.132072,2799,1.046931,2026-04-22T04:42:20.867Z
zone1,31,73.9,118.3333,0.124263,2795,0.902527,2026-04-22T04:42:25.878Z
zone1,31,73.9,119.1667,0.135771,2806,1.299639,2026-04-22T04:42:30.882Z
zone1,31,73.7,118.3333,0.132757,2806,1.299639,2026-04-22T04:42:35.872Z
zone1,31,73.7,118.3333,0.136319,2804,1.227437,2026-04-22T04:42:40.879Z
zone1,31,73.7,120,0.131935,2801,1.119134,2026-04-22T04:42:45.882Z
zone1,31,73.5,119.1667,0.135086,2786,0.577617,2026-04-22T04:42:50.891Z
zone1,31,73.5,119.1667,0.140703,2797,0.974729,2026-04-22T04:42:55.881Z
zone1,31,73.6,119.1667,0.133442,2804,1.227437,2026-04-22T04:43:00.877Z
zone1,31,73.5,117.5,0.135908,2806,1.299639,2026-04-22T04:43:05.883Z
zone1,31,73.5,117.5,0.13947,2809,1.407942,2026-04-22T04:43:10.866Z
zone1,31,73.5,115.8333,0.131387,2803,1.191336,2026-04-22T04:43:15.879Z
zone1,31,73.6,116.6667,0.126455,2799,1.046931,2026-04-22T04:43:20.882Z
zone1,31,73.5,116.6667,0.136182,2808,1.371841,2026-04-22T04:43:25.892Z
zone1,31,73.5,115.8333,0.138648,2804,1.227437,2026-04-22T04:43:30.892Z
zone1,31,73.5,115.8333,0.13673,2807,1.33574,2026-04-22T04:43:35.883Z
zone1,31,73.4,116.6667,0.134812,2807,1.33574,2026-04-22T04:43:40.885Z
zone1,31,73.5,115,0.133716,2805,1.263538,2026-04-22T04:43:45.880Z
zone1,31,73.5,113.3333,0.144949,2801,1.119134,2026-04-22T04:43:50.878Z
zone1,31,73.5,115,0.134401,2806,1.299639,2026-04-22T04:43:55.870Z
zone1,31,73.6,115,0.130154,2803,1.191336,2026-04-22T04:44:00.878Z
zone1,31,73.5,115,0.135497,2804,1.227437,2026-04-22T04:44:05.878Z
zone1,31,73.5,114.1667,0.13673,2804,1.227437,2026-04-22T04:44:10.885Z
zone1,31,73.4,114.1667,0.13125,2806,1.299639,2026-04-22T04:44:15.879Z
zone1,31,73.5,115,0.135223,2793,0.830325,2026-04-22T04:44:20.879Z
zone1,31,73.5,113.3333,0.136593,2803,1.191336,2026-04-22T04:44:25.862Z
zone1,31,73.5,114.1667,0.134949,2803,1.191336,2026-04-22T04:44:30.883Z
zone1,31,73.5,114.1667,0.131935,2808,1.371841,2026-04-22T04:44:35.892Z
zone1,31,73.6,113.3333,0.132209,2806,1.299639,2026-04-22T04:44:40.885Z
zone1,31,73.5,113.3333,0.134949,2797,0.974729,2026-04-22T04:44:45.878Z
zone1,31,73.6,114.1667,0.132894,2797,0.974729,2026-04-22T04:44:50.871Z
zone1,31,73.6,114.1667,0.130017,2805,1.263538,2026-04-22T04:44:55.890Z
zone1,31,73.6,114.1667,0.139607,2808,1.371841,2026-04-22T04:45:00.878Z
zone1,31,73.6,111.6667,0.135634,2804,1.227437,2026-04-22T04:45:05.880Z
zone1,31,73.6,111.6667,0.136319,2802,1.155235,2026-04-22T04:45:10.882Z
zone1,31,73.6,111.6667,0.134401,2801,1.119134,2026-04-22T04:45:15.879Z
zone1,31,73.6,110,0.136593,2797,0.974729,2026-04-22T04:45:20.881Z
zone1,31,73.6,108.3333,0.138922,2803,1.191336,2026-04-22T04:45:25.895Z
zone1,31,73.5,109.1667,0.135086,2806,1.299639,2026-04-22T04:45:30.894Z
zone1,31,73.5,108.3333,0.133853,2801,1.119134,2026-04-22T04:45:35.879Z
zone1,31,73.5,108.3333,0.137552,2804,1.227437,2026-04-22T04:45:40.877Z
zone1,31,73.6,105.8333,0.138237,2798,1.01083,2026-04-22T04:45:45.871Z
zone1,31,73.5,105,0.124263,2805,1.263538,2026-04-22T04:45:50.880Z
zone1,31,73.5,107.5,0.143579,2807,1.33574,2026-04-22T04:45:55.892Z
zone1,31,73.6,106.6667,0.136319,2802,1.155235,2026-04-22T04:46:00.878Z
zone1,31,73.7,103.3333,0.133853,2763,-0.252708,2026-04-22T04:46:05.880Z
zone1,31,73.7,104.1667,0.129332,2809,1.407942,2026-04-22T04:46:10.879Z
zone1,31,73.6,104.1667,0.133168,2791,0.758123,2026-04-22T04:46:15.894Z
zone1,31,73.5,102.5,0.138785,2806,1.299639,2026-04-22T04:46:20.890Z
zone1,31,73.5,106.6667,0.134264,2809,1.407942,2026-04-22T04:46:25.880Z
zone1,31,73.5,106.6667,0.137278,2805,1.263538,2026-04-22T04:46:30.893Z
zone1,31.1,73.5,105,0.134949,2763,-0.252708,2026-04-22T04:46:35.878Z
zone1,31.1,73.5,106.6667,0.131387,2793,0.830325,2026-04-22T04:46:40.883Z
zone1,31,73.5,106.6667,0.126318,2797,0.974729,2026-04-22T04:46:45.872Z
zone1,31.1,73.6,105,0.134401,2801,1.119134,2026-04-22T04:46:50.880Z
zone1,31.1,73.6,104.1667,0.135908,2807,1.33574,2026-04-22T04:46:55.880Z
zone1,31.1,73.5,105,0.135497,2808,1.371841,2026-04-22T04:47:00.889Z
zone1,31.1,73.5,105,0.135634,2807,1.33574,2026-04-22T04:47:05.871Z
zone1,31,73.5,108.3333,0.13399,2790,0.722022,2026-04-22T04:47:10.880Z
zone1,31,73.5,109.1667,0.143031,2800,1.083032,2026-04-22T04:47:15.880Z
zone1,31,73.5,110,0.130702,2805,1.263538,2026-04-22T04:47:20.881Z
zone1,31.1,73.5,109.1667,0.132072,2806,1.299639,2026-04-22T04:47:25.880Z
zone1,31.1,73.5,109.1667,0.137278,2807,1.33574,2026-04-22T04:47:30.882Z
zone1,31.1,73.5,110,0.134401,2806,1.299639,2026-04-22T04:47:35.873Z
zone1,31.1,73.5,110,0.125496,2798,1.01083,2026-04-22T04:47:40.862Z
zone1,31.1,73.6,110,0.132483,2806,1.299639,2026-04-22T04:47:45.887Z
zone1,31.1,73.5,110,0.136319,2804,1.227437,2026-04-22T04:47:50.891Z
zone1,31.1,73.5,111.6667,0.135086,2807,1.33574,2026-04-22T04:47:55.883Z
zone1,31.1,73.5,108.3333,0.137141,2805,1.263538,2026-04-22T04:48:00.888Z
zone1,31.1,73.5,108.3333,0.13947,2805,1.263538,2026-04-22T04:48:05.879Z
zone1,31.1,73.5,106.6667,0.13947,2798,1.01083,2026-04-22T04:48:10.880Z
zone1,31.1,73.6,105.8333,0.134401,2806,1.299639,2026-04-22T04:48:15.879Z
zone1,31.1,73.6,103.3333,0.129058,2806,1.299639,2026-04-22T04:48:20.880Z
zone1,31.1,73.6,105,0.132757,2807,1.33574,2026-04-22T04:48:25.878Z
zone1,31.1,73.8,106.6667,0.140429,2808,1.371841,2026-04-22T04:48:30.881Z
zone1,31.1,73.8,107.5,0.12988,2805,1.263538,2026-04-22T04:48:35.880Z
zone1,31.1,73.8,106.6667,0.135908,2798,1.01083,2026-04-22T04:48:40.874Z
zone1,31.1,73.8,107.5,0.135086,2805,1.263538,2026-04-22T04:48:45.874Z
zone1,31.1,73.9,108.3333,0.134127,2803,1.191336,2026-04-22T04:48:50.880Z
zone1,31.1,73.9,107.5,0.139744,2804,1.227437,2026-04-22T04:48:55.880Z
zone1,31.1,73.9,107.5,0.133853,2804,1.227437,2026-04-22T04:49:00.891Z
zone1,31.1,73.9,108.3333,0.129058,2802,1.155235,2026-04-22T04:49:05.881Z
zone1,31.1,73.9,108.3333,0.130017,2797,0.974729,2026-04-22T04:49:10.880Z
zone1,31.1,73.8,108.3333,0.129332,2809,1.407942,2026-04-22T04:49:15.880Z
zone1,31.1,73.9,109.1667,0.13399,2804,1.227437,2026-04-22T04:49:20.879Z
zone1,31.1,73.9,108.3333,0.13262,2805,1.263538,2026-04-22T04:49:25.881Z
zone1,31.1,73.9,109.1667,0.132483,2807,1.33574,2026-04-22T04:49:30.880Z
zone1,31.1,73.9,108.3333,0.131661,2796,0.938628,2026-04-22T04:49:35.887Z
zone1,31.1,73.9,108.3333,0.138648,2796,0.938628,2026-04-22T04:49:40.881Z
zone1,31.1,73.9,108.3333,0.142073,2804,1.227437,2026-04-22T04:49:45.881Z
zone1,31.1,73.9,108.3333,0.137826,2807,1.33574,2026-04-22T04:49:50.880Z
zone1,31.1,73.9,108.3333,0.138237,2804,1.227437,2026-04-22T04:49:55.880Z
zone1,31.1,74,107.5,0.135497,2806,1.299639,2026-04-22T04:50:00.881Z
zone1,31.1,73.9,108.3333,0.128099,2798,1.01083,2026-04-22T04:50:05.870Z
zone1,31.1,74,109.1667,0.127962,2804,1.227437,2026-04-22T04:50:10.880Z
zone1,31.1,74,109.1667,0.135908,2808,1.371841,2026-04-22T04:50:15.885Z
zone1,31.1,74,108.3333,0.13673,2805,1.263538,2026-04-22T04:50:20.880Z
zone1,31.1,73.9,109.1667,0.133716,2806,1.299639,2026-04-22T04:50:25.881Z
zone1,31.1,74,109.1667,0.134538,2802,1.155235,2026-04-22T04:50:30.883Z
zone1,31.1,74,110,0.137415,2790,0.722022,2026-04-22T04:50:35.893Z
zone1,31.1,74,109.1667,0.130702,2805,1.263538,2026-04-22T04:50:40.881Z
zone1,31.1,73.9,105.8333,0.136182,2805,1.263538,2026-04-22T04:50:45.879Z
zone1,31.1,73.9,105,0.13673,2806,1.299639,2026-04-22T04:50:50.881Z
zone1,31.1,74,105.8333,0.138785,2807,1.33574,2026-04-22T04:50:56.002Z
zone1,31.1,74,106.6667,0.131387,2797,0.974729,2026-04-22T04:51:00.897Z
zone1,31.1,74,108.3333,0.13125,2795,0.902527,2026-04-22T04:51:05.891Z
zone1,31.1,74,109.1667,0.139333,2806,1.299639,2026-04-22T04:51:10.895Z
zone1,31.1,74.1,109.1667,0.13673,2804,1.227437,2026-04-22T04:51:15.885Z
zone1,31.1,74.1,110,0.133716,2808,1.371841,2026-04-22T04:51:20.884Z
zone1,31.1,74.1,110,0.133305,2806,1.299639,2026-04-22T04:51:25.874Z
zone1,31.1,74.1,109.1667,0.14084,2788,0.649819,2026-04-22T04:51:30.874Z
zone1,31.1,74.1,110.8333,0.138922,2794,0.866426,2026-04-22T04:51:35.881Z
zone1,31.1,74.1,112.5,0.134127,2807,1.33574,2026-04-22T04:51:40.893Z
zone1,31.1,74.1,112.5,0.134949,2806,1.299639,2026-04-22T04:51:45.902Z
zone1,31.1,74.2,112.5,0.131935,2804,1.227437,2026-04-22T04:51:50.884Z
zone1,31.1,74.2,112.5,0.135223,2803,1.191336,2026-04-22T04:51:55.883Z
zone1,31.1,74.1,113.3333,0.133031,2795,0.902527,2026-04-22T04:52:00.888Z
zone1,31.1,74.1,112.5,0.136867,2807,1.33574,2026-04-22T04:52:05.895Z
zone1,31.1,74.2,113.3333,0.140977,2805,1.263538,2026-04-22T04:52:10.890Z
zone1,31.1,74.2,113.3333,0.138785,2805,1.263538,2026-04-22T04:52:15.907Z
zone1,31.1,74.3,113.3333,0.136867,2808,1.371841,2026-04-22T04:52:20.862Z
zone1,31.1,74.3,113.3333,0.133168,2805,1.263538,2026-04-22T04:52:25.862Z
zone1,31.1,74.3,113.3333,0.137552,2794,0.866426,2026-04-22T04:52:30.853Z
zone1,31.1,74.2,113.3333,0.132757,2803,1.191336,2026-04-22T04:52:35.845Z
zone1,31.1,74.2,112.5,0.131387,2804,1.227437,2026-04-22T04:52:40.850Z
zone1,31.1,74.2,111.6667,0.134949,2808,1.371841,2026-04-22T04:52:45.859Z
zone1,31.1,74.2,112.5,0.130839,2804,1.227437,2026-04-22T04:52:50.863Z
zone1,31.1,74.3,112.5,0.133579,2809,1.407942,2026-04-22T04:52:55.860Z
zone1,31.1,74.4,112.5,0.136867,2795,0.902527,2026-04-22T04:53:00.866Z
zone1,31.1,74.3,112.5,0.136045,2806,1.299639,2026-04-22T04:53:05.853Z
zone1,31.1,74.3,113.3333,0.135086,2807,1.33574,2026-04-22T04:53:10.868Z
zone1,31.1,74.4,114.1667,0.139607,2805,1.263538,2026-04-22T04:53:15.868Z
zone1,31.1,74.4,113.3333,0.140018,2802,1.155235,2026-04-22T04:53:20.855Z
zone1,31.1,74.4,112.5,0.138785,2794,0.866426,2026-04-22T04:53:25.864Z
zone1,31.1,74.4,109.1667,0.134812,2798,1.01083,2026-04-22T04:53:30.858Z
zone1,31.1,74.4,107.5,0.124811,2803,1.191336,2026-04-22T04:53:35.963Z
zone1,31.1,74.4,106.6667,0.139196,2810,1.444043,2026-04-22T04:53:40.850Z
zone1,31.1,74.4,106.6667,0.13262,2806,1.299639,2026-04-22T04:53:45.848Z
zone1,31.1,74.4,107.5,0.131113,2805,1.263538,2026-04-22T04:53:50.839Z
zone1,31.1,74.4,109.1667,0.134812,2799,1.046931,2026-04-22T04:53:55.859Z
zone1,31.1,74.4,109.1667,0.137689,2794,0.866426,2026-04-22T04:54:00.849Z
zone1,31.1,74.4,109.1667,0.141936,2807,1.33574,2026-04-22T04:54:05.863Z
zone1,31.1,74.4,109.1667,0.132757,2806,1.299639,2026-04-22T04:54:10.850Z
zone1,31.1,74.5,110.8333,0.134127,2802,1.155235,2026-04-22T04:54:15.850Z
zone1,31.1,74.4,110.8333,0.139744,2808,1.371841,2026-04-22T04:54:20.845Z
zone1,31.1,74.5,111.6667,0.134401,2800,1.083032,2026-04-22T04:54:25.851Z
zone1,31.1,74.4,110.8333,0.128647,2803,1.191336,2026-04-22T04:54:30.851Z
zone1,31.1,74.4,106.6667,0.138237,2806,1.299639,2026-04-22T04:54:35.854Z
zone1,31.1,74.4,101.6667,0.133305,2806,1.299639,2026-04-22T04:54:40.853Z
zone1,31.1,74.5,98.33333,0.137963,2803,1.191336,2026-04-22T04:54:45.853Z
zone1,31.1,74.4,90.83333,0.133031,2806,1.299639,2026-04-22T04:54:50.851Z
zone1,31.1,74.5,88.33333,0.130976,2791,0.758123,2026-04-22T04:54:55.850Z
zone1,31.1,74.4,89.16666,0.131113,2806,1.299639,2026-04-22T04:55:00.853Z
zone1,31.1,74.5,90.83333,0.138785,2805,1.263538,2026-04-22T04:55:05.858Z
zone1,31.2,74.5,98.33333,0.134401,2808,1.371841,2026-04-22T04:55:10.854Z
zone1,31.1,74.5,105,0.136456,2808,1.371841,2026-04-22T04:55:15.852Z
zone1,31.1,74.5,110,0.134538,2797,0.974729,2026-04-22T04:55:20.854Z
zone1,31.1,74.4,113.3333,0.12988,2795,0.902527,2026-04-22T04:55:25.850Z
zone1,31.1,74.4,115,0.137415,2805,1.263538,2026-04-22T04:55:30.883Z
zone1,31.1,74.4,115.8333,0.137141,2801,1.119134,2026-04-22T04:55:35.855Z
zone1,31.1,74.4,115,0.134401,2802,1.155235,2026-04-22T04:55:40.850Z
zone1,31.1,74.4,115,0.131798,2808,1.371841,2026-04-22T04:55:45.850Z
zone1,31.1,74.4,116.6667,0.137415,2784,0.505415,2026-04-22T04:55:50.868Z
zone1,31.1,74.4,117.5,0.138785,2795,0.902527,2026-04-22T04:55:55.865Z
zone1,31.1,74.4,119.1667,0.13536,2806,1.299639,2026-04-22T04:56:00.851Z
zone1,31.1,74.4,119.1667,0.137141,2804,1.227437,2026-04-22T04:56:05.848Z
zone1,31.2,74.4,119.1667,0.134538,2807,1.33574,2026-04-22T04:56:10.845Z
zone1,31.1,74.4,120,0.138648,2803,1.191336,2026-04-22T04:56:15.873Z
zone1,31.1,74.4,121.6667,0.134675,2798,1.01083,2026-04-22T04:56:20.853Z
zone1,31.2,74.4,123.3333,0.136319,2805,1.263538,2026-04-22T04:56:25.959Z
zone1,31.1,74.4,124.1667,0.136045,2805,1.263538,2026-04-22T04:56:30.852Z
zone1,31.1,74.4,125,0.134949,2810,1.444043,2026-04-22T04:56:35.854Z
zone1,31.1,74.4,125.8333,0.1381,2809,1.407942,2026-04-22T04:56:40.856Z
zone1,31.1,74.5,125.8333,0.138374,2804,1.227437,2026-04-22T04:56:45.849Z
zone1,31.1,74.4,125.8333,0.132483,2795,0.902527,2026-04-22T04:56:50.841Z
zone1,31.1,74.4,125.8333,0.130839,2803,1.191336,2026-04-22T04:56:55.853Z
zone1,31.2,74.4,125.8333,0.12851,2803,1.191336,2026-04-22T04:57:00.869Z
zone1,31.1,74.4,126.6667,0.13536,2805,1.263538,2026-04-22T04:57:05.858Z
zone1,31.2,74.5,126.6667,0.134949,2805,1.263538,2026-04-22T04:57:10.860Z
zone1,31.1,74.5,126.6667,0.130976,2805,1.263538,2026-04-22T04:57:15.852Z
zone1,31.2,74.4,125.8333,0.137415,2797,0.974729,2026-04-22T04:57:20.873Z
zone1,31.1,74.3,125,0.1381,2807,1.33574,2026-04-22T04:57:25.852Z
zone1,31.1,74.3,124.1667,0.135086,2803,1.191336,2026-04-22T04:57:30.852Z
zone1,31.1,74.3,124.1667,0.133716,2806,1.299639,2026-04-22T04:57:35.855Z
zone1,31.1,74.3,124.1667,0.135223,2805,1.263538,2026-04-22T04:57:40.852Z
zone1,31.2,74.3,125,0.129195,2798,1.01083,2026-04-22T04:57:45.851Z
zone1,31.1,74.3,124.1667,0.132483,2796,0.938628,2026-04-22T04:57:50.851Z
zone1,31.2,74.3,123.3333,0.127825,2804,1.227437,2026-04-22T04:57:55.861Z
zone1,31.2,74.3,125,0.13399,2804,1.227437,2026-04-22T04:58:00.844Z
zone1,31.2,74.2,124.1667,0.13536,2805,1.263538,2026-04-22T04:58:05.874Z
zone1,31.2,74.2,125,0.137141,2804,1.227437,2026-04-22T04:58:10.840Z
zone1,31.1,74,125.8333,0.134812,2796,0.938628,2026-04-22T04:58:15.855Z
zone1,31.2,74.1,125,0.134675,2794,0.866426,2026-04-22T04:58:20.841Z
zone1,31.1,73.9,125,0.13947,2804,1.227437,2026-04-22T04:58:25.853Z
zone1,31.2,73.9,123.3333,0.135908,2806,1.299639,2026-04-22T04:58:30.841Z
zone1,31.2,73.8,125,0.122071,2803,1.191336,2026-04-22T04:58:35.855Z
zone1,31.2,73.8,123.3333,0.133853,2803,1.191336,2026-04-22T04:58:40.866Z
zone1,31.2,73.8,120.8333,0.13536,2795,0.902527,2026-04-22T04:58:45.851Z
zone1,31.2,73.9,117.5,0.13262,2802,1.155235,2026-04-22T04:58:50.858Z
zone1,31.2,73.9,114.1667,0.137552,2803,1.191336,2026-04-22T04:58:55.941Z
zone1,31.2,74,107.5,0.134401,2801,1.119134,2026-04-22T04:59:00.841Z
zone1,31.2,74,100.8333,0.134675,2807,1.33574,2026-04-22T04:59:05.866Z
zone1,31.2,73.9,92.5,0.133168,2804,1.227437,2026-04-22T04:59:10.851Z
zone1,31.2,73.8,88.33333,0.139607,2786,0.577617,2026-04-22T04:59:15.845Z
zone1,31.2,73.6,80,0.145908,2805,1.263538,2026-04-22T04:59:20.844Z
zone1,31.2,73.5,80.83333,0.131661,2808,1.371841,2026-04-22T04:59:25.865Z
zone1,31.2,73.4,80.83333,0.133168,2807,1.33574,2026-04-22T04:59:32.544Z
zone1,31.2,73.4,81.66666,0.136456,2806,1.299639,2026-04-22T04:59:35.854Z
zone1,31.2,73.4,80.83333,0.129743,2797,0.974729,2026-04-22T04:59:40.856Z
zone1,31.2,73.4,81.66666,0.132072,2800,1.083032,2026-04-22T04:59:45.850Z
zone1,31.2,73.4,84.16666,0.133716,2803,1.191336,2026-04-22T04:59:50.839Z
zone1,31.2,73.3,85,0.136319,2804,1.227437,2026-04-22T04:59:55.851Z
zone1,31.2,73.3,85,0.13536,2804,1.227437,2026-04-22T05:00:00.851Z
zone1,31.2,73.4,87.5,0.134127,2803,1.191336,2026-04-22T05:00:05.855Z
zone1,31.2,73.4,89.16666,0.136182,2792,0.794224,2026-04-22T05:00:10.841Z
zone1,31.2,73.4,90.83333,0.139607,2793,0.830325,2026-04-22T05:00:15.855Z
zone1,31.2,73.4,91.66666,0.134538,2803,1.191336,2026-04-22T05:00:20.852Z
zone1,31.2,73.3,91.66666,0.133305,2803,1.191336,2026-04-22T05:00:25.857Z
zone1,31.2,73.4,91.66666,0.131113,2806,1.299639,2026-04-22T05:00:30.856Z
zone1,31.2,73.3,91.66666,0.13399,2804,1.227437,2026-04-22T05:00:35.854Z
zone1,31.2,73.3,90.83333,0.129743,2794,0.866426,2026-04-22T05:00:40.853Z
zone1,31.2,73.4,91.66666,0.136182,2805,1.263538,2026-04-22T05:00:45.844Z
zone1,31.2,73.5,93.33333,0.133168,2805,1.263538,2026-04-22T05:00:50.852Z
zone1,31.2,73.5,102.5,0.134949,2810,1.444043,2026-04-22T05:00:55.877Z
zone1,31.2,73.6,110.8333,0.134401,2804,1.227437,2026-04-22T05:01:00.855Z
zone1,31.2,73.5,113.3333,0.132894,2805,1.263538,2026-04-22T05:01:05.847Z
zone1,31.2,73.5,115,0.135908,2798,1.01083,2026-04-22T05:01:10.870Z
zone1,31.2,73.5,117.5,0.133305,2803,1.191336,2026-04-22T05:01:15.852Z
zone1,31.2,73.4,118.3333,0.133579,2808,1.371841,2026-04-22T05:01:20.855Z
zone1,31.2,73.4,121.6667,0.135086,2807,1.33574,2026-04-22T05:01:25.842Z
zone1,31.2,73.4,121.6667,0.128784,2804,1.227437,2026-04-22T05:01:30.842Z
